IntegerID,CodePrediction,RealProductTypeCode
93308,1300,1280
93309,40,40
93310,1920,1920
93311,2705,2705
93312,2583,2583
93313,2060,1560
93314,1280,1300
93315,2583,2583
93316,1920,1920
93317,2585,2582
93318,2582,2582
93319,1300,1280
93320,2583,2583
93321,2522,2060
93322,2280,2280
93323,2583,2583
93324,10,2705
93325,1320,1940
93326,10,10
93327,2280,2280
93328,1560,1560
93329,1140,1140
93330,1920,1920
93331,1160,1160
93332,2280,2280
93333,2582,2060
93334,2522,2522
93335,2280,2280
93336,1560,1560
93337,1160,1160
93338,1560,1560
93339,2583,2583
93340,10,1320
93341,10,10
93342,10,10
93343,1160,1160
93344,50,50
93345,2522,2522
93346,1560,1560
93347,2403,2280
93348,40,40
93349,1320,1320
93350,10,1280
93351,1300,1300
93352,10,10
93353,2060,2060
93354,2280,2280
93355,1920,1920
93356,1320,1320
93357,2280,2280
93358,2585,2585
93359,10,1160
93360,2705,2705
93361,1320,1320
93362,1560,1560
93363,1281,1281
93364,1140,1140
93365,1300,1300
93366,10,2522
93367,1920,2060
93368,1160,1281
93369,2582,2582
93370,2582,2582
93371,1160,1160
93372,1920,1920
93373,2583,2583
93374,2583,2583
93375,2522,2522
93376,2582,2582
93377,1301,1301
93378,2585,2060
93379,1300,1300
93380,1140,1140
93381,1300,1300
93382,10,1300
93383,2060,2060
93384,2583,2583
93385,2583,2583
93386,2060,2060
93387,1560,1320
93388,10,10
93389,2060,2060
93390,2403,2403
93391,2583,2583
93392,2403,2403
93393,1281,1280
93394,1140,1180
93395,40,1300
93396,2522,2522
93397,2060,2060
93398,2585,1560
93399,2060,2060
93400,1320,1320
93401,2522,2522
93402,1280,10
93403,1140,1140
93404,50,1280
93405,2582,2582
93406,50,2462
93407,2522,2522
93408,1320,1320
93409,1300,1300
93410,2582,2582
93411,1302,1302
93412,2583,2583
93413,2583,2583
93414,1920,1920
93415,1320,1320
93416,2583,2583
93417,1300,1300
93418,1280,1280
93419,10,2462
93420,2403,2403
93421,10,2280
93422,1281,40
93423,2060,2060
93424,2060,2582
93425,1280,1300
93426,2060,2585
93427,2705,2705
93428,10,10
93429,1320,1320
93430,10,2403
93431,10,1140
93432,2220,2220
93433,1920,1920
93434,1140,1140
93435,1560,1560
93436,2403,2403
93437,2583,2583
93438,2705,2403
93439,2522,2522
93440,2583,2583
93441,10,1280
93442,2280,1140
93443,2583,2583
93444,2585,2585
93445,2583,2583
93446,2585,2585
93447,1302,1302
93448,1300,1300
93449,1280,1280
93450,1280,1280
93451,2583,2583
93452,2705,2705
93453,1280,2060
93454,2585,2585
93455,10,40
93456,10,2705
93457,2280,2280
93458,60,60
93459,1300,1300
93460,2905,2905
93461,1300,1300
93462,2705,2705
93463,1320,1320
93464,10,2403
93465,1300,1560
93466,2583,1320
93467,2280,1180
93468,1160,1280
93469,1320,1320
93470,2060,2060
93471,2583,2582
93472,1280,2522
93473,2522,2522
93474,2060,1320
93475,1280,1280
93476,2522,2522
93477,40,40
93478,1280,1280
93479,2522,2583
93480,10,1920
93481,10,1160
93482,2280,2280
93483,2280,2280
93484,1920,1920
93485,1560,1560
93486,1920,1920
93487,2280,10
93488,1300,1300
93489,2462,40
93490,1281,1281
93491,10,40
93492,1920,1920
93493,50,2462
93494,1560,1560
93495,2585,2522
93496,2583,2583
93497,1280,1140
93498,2522,2522
93499,1140,1140
93500,10,1300
93501,2280,2280
93502,1320,2585
93503,1920,1920
93504,1920,1920
93505,10,1160
93506,1160,1160
93507,50,2585
93508,2583,2583
93509,1300,1300
93510,10,2403
93511,2585,2585
93512,1560,2582
93513,40,40
93514,40,40
93515,2522,2522
93516,2583,2583
93517,2060,2060
93518,2583,2583
93519,40,40
93520,2582,2582
93521,1302,1302
93522,1560,1560
93523,1160,1160
93524,1320,1320
93525,10,10
93526,1320,1320
93527,2585,2060
93528,2583,2583
93529,1300,1300
93530,1160,1160
93531,10,1160
93532,1300,1300
93533,2585,1300
93534,2522,2522
93535,1300,1140
93536,1560,1560
93537,1920,1920
93538,1280,1280
93539,2583,2583
93540,2583,2583
93541,1160,1160
93542,10,10
93543,10,10
93544,10,1160
93545,1280,1280
93546,2582,2582
93547,1302,1280
93548,2583,2583
93549,2583,2583
93550,2220,2220
93551,1280,1281
93552,2060,2060
93553,2583,2583
93554,1560,1560
93555,1140,1280
93556,10,2403
93557,1560,2585
93558,2583,2583
93559,1320,2705
93560,2220,2220
93561,2060,1280
93562,2060,2585
93563,1140,1280
93564,1920,1920
93565,2280,2403
93566,2905,2905
93567,1301,1301
93568,2060,2060
93569,10,2705
93570,2280,2403
93571,2280,2403
93572,2280,2403
93573,10,2522
93574,10,2403
93575,1940,1940
93576,1300,1300
93577,10,1300
93578,1280,1280
93579,1320,1320
93580,1560,1301
93581,2585,2585
93582,2280,1160
93583,2403,1280
93584,10,40
93585,2403,2403
93586,1560,1560
93587,2403,2403
93588,1160,1160
93589,2280,2280
93590,1320,1302
93591,2060,2060
93592,1560,1560
93593,2583,2583
93594,2280,1320
93595,10,1160
93596,2280,2280
93597,2585,2585
93598,2582,2582
93599,1302,1302
93600,10,2403
93601,2583,2583
93602,2582,2582
93603,1300,1300
93604,2583,2583
93605,10,1180
93606,2280,2280
93607,1560,2060
93608,1140,1140
93609,1320,1320
93610,1560,1560
93611,2060,2060
93612,1140,1280
93613,1140,1140
93614,2582,2582
93615,2583,2583
93616,1160,1160
93617,1280,1281
93618,1300,1300
93619,1302,1302
93620,10,1160
93621,2583,2583
93622,10,10
93623,2583,2583
93624,1280,40
93625,1320,1320
93626,2705,2705
93627,2582,2220
93628,2280,2280
93629,2583,2583
93630,2280,2280
93631,2060,2060
93632,1302,1302
93633,2585,1560
93634,2583,2583
93635,1160,2280
93636,1300,1300
93637,10,2522
93638,10,1140
93639,1920,1920
93640,2583,2583
93641,1300,1300
93642,2280,10
93643,2462,2462
93644,2280,10
93645,10,2705
93646,2060,2060
93647,2582,2582
93648,2522,2522
93649,2522,2522
93650,10,10
93651,2585,2585
93652,2583,2583
93653,1920,1920
93654,1920,1920
93655,2462,2462
93656,10,10
93657,2280,2280
93658,2583,2583
93659,2280,2280
93660,1302,1302
93661,2705,2705
93662,2060,2060
93663,2583,2583
93664,2522,2522
93665,2403,2403
93666,1300,1300
93667,10,1320
93668,1280,1281
93669,1920,1920
93670,2403,10
93671,1560,1920
93672,1320,1320
93673,2522,2522
93674,10,10
93675,10,1160
93676,2280,1300
93677,2583,2583
93678,1320,1280
93679,2280,2403
93680,1920,1920
93681,1280,1280
93682,1280,1280
93683,10,10
93684,1920,1920
93685,1320,1320
93686,1140,1140
93687,1560,50
93688,2522,2522
93689,1300,1300
93690,2585,2585
93691,2585,2585
93692,2280,10
93693,2280,2280
93694,10,2403
93695,1280,1302
93696,1560,1560
93697,2583,2585
93698,10,2403
93699,2585,2585
93700,1280,1560
93701,2403,2403
93702,1280,1140
93703,1280,1280
93704,2583,2583
93705,1920,1920
93706,2522,2522
93707,1920,1920
93708,1280,1280
93709,1281,1281
93710,10,10
93711,1920,1920
93712,1160,1160
93713,2403,2705
93714,2522,2522
93715,1300,1300
93716,2583,2583
93717,2403,2403
93718,1160,1140
93719,1300,1300
93720,1280,1280
93721,1300,1300
93722,10,10
93723,2583,2583
93724,2582,2060
93725,2403,2403
93726,2403,2403
93727,10,40
93728,1280,2060
93729,40,40
93730,2583,2583
93731,10,40
93732,60,60
93733,1140,1140
93734,2060,2060
93735,2522,2522
93736,2583,2583
93737,1560,1920
93738,10,2403
93739,2583,2583
93740,10,2403
93741,50,50
93742,1920,1920
93743,60,60
93744,10,10
93745,2583,1302
93746,2583,2583
93747,1560,1920
93748,2582,1300
93749,1160,2522
93750,1302,1301
93751,2280,2280
93752,10,1280
93753,1140,1140
93754,1300,1300
93755,50,50
93756,1281,1281
93757,10,1160
93758,1560,1560
93759,1160,1160
93760,1560,1560
93761,10,1160
93762,1300,1300
93763,1300,1280
93764,2280,1160
93765,2280,2280
93766,2522,1320
93767,1280,1140
93768,2403,1320
93769,1140,1140
93770,10,1160
93771,10,10
93772,1920,1920
93773,1302,1302
93774,2280,2280
93775,2280,2280
93776,1300,1300
93777,1920,1920
93778,2585,1281
93779,2522,2522
93780,1560,1560
93781,10,2280
93782,1280,2060
93783,2060,1920
93784,10,1281
93785,10,2403
93786,2522,2522
93787,10,1280
93788,1160,1160
93789,10,2403
93790,10,1940
93791,10,10
93792,10,2280
93793,2060,2060
93794,2583,2583
93795,10,2280
93796,1300,1300
93797,2462,2462
93798,1920,1920
93799,2583,2583
93800,2583,2583
93801,2522,2522
93802,2585,2585
93803,1300,1300
93804,2583,2583
93805,2280,2280
93806,1280,1280
93807,10,2403
93808,2585,2582
93809,2403,2403
93810,2280,2280
93811,2280,2280
93812,2582,2582
93813,2280,2280
93814,2585,2060
93815,1160,1160
93816,1302,1302
93817,1280,40
93818,1560,1560
93819,1920,1920
93820,1560,2060
93821,10,1160
93822,1280,1280
93823,1140,1140
93824,10,2462
93825,1560,1920
93826,1560,1560
93827,1320,1560
93828,1280,1280
93829,2280,2280
93830,2705,2705
93831,2403,2403
93832,2280,2280
93833,1302,1302
93834,2583,2583
93835,2583,2583
93836,1320,1320
93837,2280,2280
93838,2583,2583
93839,2583,2583
93840,2585,2585
93841,10,1281
93842,2583,2583
93843,1320,1320
93844,50,40
93845,2280,2280
93846,2280,1160
93847,2060,2060
93848,2280,2280
93849,2583,2583
93850,2583,2583
93851,10,40
93852,2705,2705
93853,1560,1920
93854,10,1160
93855,1302,1280
93856,1320,1320
93857,2905,2905
93858,2905,2905
93859,2583,2583
93860,2522,2522
93861,10,1281
93862,1560,1560
93863,2583,2583
93864,2905,2905
93865,2705,2705
93866,1320,1320
93867,2403,2403
93868,2583,2583
93869,2583,2583
93870,2060,2060
93871,1560,1560
93872,2583,2583
93873,2705,2705
93874,2905,2905
93875,1160,2403
93876,1160,1160
93877,10,2403
93878,1302,1302
93879,2583,2583
93880,1320,1320
93881,1920,1920
93882,2705,2705
93883,2583,2583
93884,2583,2583
93885,1300,1300
93886,1280,1280
93887,2583,2583
93888,1920,1920
93889,10,2522
93890,1560,1560
93891,2280,2280
93892,2403,2403
93893,2060,2060
93894,1160,1160
93895,2403,2403
93896,2582,2582
93897,2060,2060
93898,2582,2582
93899,1920,1920
93900,2582,2582
93901,1302,1302
93902,10,1300
93903,2522,2522
93904,1560,2582
93905,1140,1140
93906,50,50
93907,2522,2522
93908,1940,1940
93909,2403,2403
93910,1320,2060
93911,10,2403
93912,1560,1560
93913,1940,1940
93914,2403,2403
93915,2582,2582
93916,10,2705
93917,1140,1140
93918,10,2403
93919,2905,2905
93920,1920,1920
93921,2583,2583
93922,1280,1281
93923,1560,2060
93924,2522,2522
93925,1560,1560
93926,2060,1560
93927,2403,2403
93928,1280,1280
93929,2280,2403
93930,2060,2060
93931,2060,2060
93932,1320,1320
93933,1560,2582
93934,1320,1320
93935,10,2280
93936,1920,1920
93937,1281,1160
93938,1280,2522
93939,2280,10
93940,2583,2583
93941,1560,2585
93942,1320,1320
93943,2583,2583
93944,1300,1300
93945,1160,1160
93946,1302,1302
93947,1560,1560
93948,1560,1560
93949,2280,1300
93950,2403,2403
93951,1320,1320
93952,10,1140
93953,1300,1300
93954,10,1940
93955,2705,2705
93956,1300,1300
93957,2522,2522
93958,10,10
93959,2522,2522
93960,1320,1300
93961,1920,2060
93962,2585,2583
93963,2060,2060
93964,10,1281
93965,10,40
93966,50,60
93967,1280,1560
93968,1560,1560
93969,1301,1301
93970,2060,2060
93971,1140,1140
93972,2522,2522
93973,10,10
93974,1920,1920
93975,2280,2280
93976,1281,1281
93977,10,2522
93978,10,2403
93979,2582,2582
93980,2060,1302
93981,1920,1920
93982,2060,2060
93983,10,10
93984,2280,2280
93985,2705,2705
93986,2582,2582
93987,1320,1320
93988,2583,2583
93989,1560,1560
93990,1320,1320
93991,1560,2060
93992,1160,1281
93993,10,2403
93994,1140,1280
93995,2583,2583
93996,10,2403
93997,2583,2583
93998,2905,2905
93999,1920,1920
94000,2585,2585
94001,2583,2583
94002,2403,2403
94003,10,10
94004,2462,2462
94005,2585,2585
94006,2705,2705
94007,2583,2583
94008,2060,2060
94009,2280,10
94010,2280,2280
94011,2585,2585
94012,2522,1320
94013,1320,1320
94014,50,50
94015,1280,1280
94016,1560,1560
94017,2583,2583
94018,2280,2280
94019,2585,2585
94020,1280,1320
94021,2462,2462
94022,1300,1300
94023,1280,1280
94024,1280,1280
94025,1320,1320
94026,1280,1302
94027,1300,1300
94028,1300,1300
94029,2583,2583
94030,10,1300
94031,10,10
94032,2583,2583
94033,2583,2583
94034,2582,2060
94035,2583,2585
94036,2585,2585
94037,1302,1302
94038,40,40
94039,2522,2522
94040,1320,1320
94041,40,40
94042,1920,1920
94043,10,1160
94044,2403,2403
94045,2583,1300
94046,2522,2522
94047,2583,2583
94048,2583,1301
94049,10,10
94050,1560,1560
94051,2403,2403
94052,1300,1300
94053,1560,1560
94054,1281,60
94055,2403,2403
94056,10,2403
94057,10,1160
94058,1560,1560
94059,1560,1920
94060,2280,2280
94061,2280,2280
94062,2280,2280
94063,2280,1940
94064,10,1281
94065,1180,1281
94066,1140,1140
94067,1301,1301
94068,1280,1280
94069,1301,1301
94070,10,40
94071,2583,2583
94072,2060,1920
94073,1140,2060
94074,2462,2462
94075,50,50
94076,1560,2060
94077,60,60
94078,1560,2582
94079,1280,1280
94080,1300,1300
94081,2403,2522
94082,50,50
94083,1560,1560
94084,10,40
94085,2403,2403
94086,2060,2060
94087,1560,1560
94088,2280,2280
94089,10,1160
94090,1560,1560
94091,2583,2583
94092,50,60
94093,1560,1560
94094,1280,1281
94095,1302,1302
94096,1300,1300
94097,10,10
94098,1280,1280
94099,10,2403
94100,10,1140
94101,50,50
94102,10,2705
94103,2585,2585
94104,10,1180
94105,2220,2220
94106,50,50
94107,2583,2583
94108,1320,2060
94109,2403,2403
94110,2583,2585
94111,2280,2462
94112,10,1320
94113,10,10
94114,1280,1281
94115,2582,2583
94116,2522,2522
94117,1320,1320
94118,1560,1560
94119,1320,1320
94120,2060,1280
94121,1920,1920
94122,2583,2583
94123,2583,2583
94124,2280,2705
94125,1280,1280
94126,1280,1280
94127,2585,2522
94128,2583,2583
94129,10,10
94130,1300,1300
94131,2522,2522
94132,1920,1560
94133,2583,2583
94134,2280,2280
94135,1320,1180
94136,2220,2220
94137,50,2403
94138,1300,1280
94139,1920,1920
94140,1560,1560
94141,2583,2583
94142,2403,2403
94143,1300,1300
94144,2585,2585
94145,2583,2583
94146,10,2060
94147,1160,1160
94148,2522,2522
94149,1320,1320
94150,2522,2522
94151,2060,2060
94152,10,2403
94153,1140,1140
94154,2585,2585
94155,1280,1280
94156,1320,1560
94157,10,40
94158,1560,1560
94159,2060,2060
94160,2705,2705
94161,2403,2403
94162,1920,1920
94163,1301,1301
94164,2060,2060
94165,2060,2060
94166,10,10
94167,1560,1560
94168,2585,2905
94169,10,40
94170,2280,2280
94171,1300,1300
94172,1300,1300
94173,1320,2585
94174,2583,2583
94175,2280,2280
94176,10,2280
94177,2060,2060
94178,1940,1940
94179,50,2462
94180,10,10
94181,2583,2583
94182,1320,1320
94183,1280,2220
94184,2583,2583
94185,10,2403
94186,2583,2583
94187,2583,2583
94188,10,2462
94189,2522,2522
94190,2060,2060
94191,1140,1140
94192,1560,2582
94193,2403,2403
94194,2060,2060
94195,1920,1920
94196,1920,1920
94197,2280,40
94198,2583,2583
94199,2585,2060
94200,1300,1280
94201,2705,2705
94202,2522,2522
94203,2462,60
94204,1560,2585
94205,1281,1281
94206,1560,1560
94207,1302,40
94208,2585,2585
94209,1280,1280
94210,1320,1560
94211,10,1180
94212,10,1160
94213,1300,1300
94214,1560,1560
94215,2583,2583
94216,2583,2583
94217,2403,2403
94218,1560,2060
94219,2583,2583
94220,1920,1560
94221,1560,2060
94222,2583,2583
94223,2522,2522
94224,2582,2582
94225,50,50
94226,2280,10
94227,2280,2280
94228,40,40
94229,2583,2583
94230,10,2403
94231,2583,2583
94232,2403,2403
94233,1920,1920
94234,1140,1140
94235,1280,1280
94236,10,2403
94237,2585,2585
94238,1280,10
94239,2280,10
94240,2060,2060
94241,60,60
94242,1160,1160
94243,2905,2905
94244,2522,2522
94245,1560,1560
94246,2280,2280
94247,2583,2583
94248,2905,2905
94249,2522,2522
94250,2403,2280
94251,2280,2280
94252,10,1300
94253,2905,2905
94254,2403,2403
94255,2403,2403
94256,1160,1160
94257,40,40
94258,1920,2060
94259,2582,2582
94260,10,1140
94261,2522,2522
94262,2280,2280
94263,2583,2583
94264,2583,2583
94265,2280,2280
94266,2905,2905
94267,1281,1281
94268,2583,2583
94269,1302,1302
94270,1300,1300
94271,1140,1140
94272,10,1160
94273,2280,2280
94274,2280,1160
94275,1560,1560
94276,2583,2583
94277,1280,1280
94278,2582,2582
94279,2060,2582
94280,1140,2060
94281,2280,2280
94282,1280,1281
94283,2583,2583
94284,2905,2905
94285,2705,2705
94286,1280,2583
94287,1300,1280
94288,2583,2583
94289,10,2705
94290,1920,1920
94291,10,10
94292,2583,2583
94293,2403,2403
94294,10,40
94295,1281,2060
94296,1920,1920
94297,1160,1160
94298,10,10
94299,1280,1320
94300,1301,1301
94301,2522,2522
94302,1920,1920
94303,1280,1280
94304,2705,1280
94305,10,10
94306,2522,2522
94307,1280,1280
94308,1281,1302
94309,1560,1560
94310,1320,1320
94311,1300,1300
94312,1560,1560
94313,10,2705
94314,2583,2583
94315,2522,2522
94316,2583,2583
94317,1302,1302
94318,1560,1560
94319,1160,1160
94320,2522,2522
94321,1280,2403
94322,2583,2583
94323,2060,2060
94324,1300,1300
94325,2403,2403
94326,1560,1560
94327,10,1302
94328,2583,2583
94329,1560,1560
94330,2280,2705
94331,1160,2705
94332,40,40
94333,10,2705
94334,10,1140
94335,2583,2583
94336,1560,1560
94337,2522,2522
94338,2522,2522
94339,1300,1300
94340,2403,10
94341,1140,1140
94342,1300,1300
94343,50,50
94344,10,2403
94345,1320,1320
94346,1920,1920
94347,2280,2280
94348,40,1281
94349,2905,2905
94350,2582,2582
94351,2060,2060
94352,1280,1320
94353,2060,2060
94354,1300,1300
94355,1320,1320
94356,2060,2060
94357,2583,2583
94358,2905,2905
94359,2583,2583
94360,1560,1560
94361,1920,1920
94362,2705,2705
94363,2583,2583
94364,1300,1280
94365,1300,1300
94366,2060,2060
94367,10,10
94368,1560,1320
94369,1300,1300
94370,2583,2583
94371,2582,2582
94372,1320,1320
94373,10,10
94374,1920,1920
94375,1560,1560
94376,2280,2280
94377,1320,1320
94378,2583,2583
94379,50,60
94380,2060,2060
94381,2583,2583
94382,1160,1160
94383,2582,1560
94384,2403,2403
94385,1560,2582
94386,10,2280
94387,10,1160
94388,10,10
94389,1300,1300
94390,2905,2905
94391,2583,2583
94392,1140,2280
94393,1920,1920
94394,2705,2705
94395,2583,2583
94396,2583,2583
94397,2522,2522
94398,10,2403
94399,2060,2060
94400,1320,1320
94401,1320,1320
94402,10,10
94403,2583,2583
94404,2585,2585
94405,1320,1140
94406,2583,2583
94407,1300,1300
94408,1280,1320
94409,10,1160
94410,10,1560
94411,2705,2403
94412,1302,2583
94413,1300,1300
94414,2060,2060
94415,10,2403
94416,2220,2220
94417,1300,1300
94418,2582,1280
94419,2583,2583
94420,40,40
94421,2583,2583
94422,40,40
94423,2583,2583
94424,1320,2060
94425,2280,1160
94426,2583,2583
94427,2583,2583
94428,2280,2403
94429,1560,1560
94430,2403,2403
94431,1280,1140
94432,10,2403
94433,10,1160
94434,1280,1302
94435,10,2280
94436,2280,2280
94437,2582,2582
94438,10,10
94439,40,40
94440,2403,2403
94441,1560,1560
94442,2583,2583
94443,10,1300
94444,2585,2585
94445,1920,1920
94446,1300,1280
94447,1160,1160
94448,2462,2462
94449,2280,2403
94450,2462,2462
94451,1920,1920
94452,2403,2403
94453,10,10
94454,1560,2060
94455,1280,1280
94456,2583,2583
94457,10,1160
94458,10,10
94459,1300,1300
94460,1302,50
94461,2583,1280
94462,1300,1300
94463,2060,1560
94464,1560,1560
94465,1920,1320
94466,2522,2522
94467,2582,2582
94468,2403,2403
94469,1160,1160
94470,60,60
94471,2585,2585
94472,50,50
94473,2522,2522
94474,2280,2280
94475,2522,2522
94476,10,2585
94477,2522,2522
94478,2585,2585
94479,2462,2462
94480,2280,2280
94481,2583,2583
94482,2583,2583
94483,2060,2060
94484,2583,2583
94485,1320,1920
94486,2280,2280
94487,10,1160
94488,2583,2585
94489,40,40
94490,1300,1280
94491,2583,2583
94492,10,1280
94493,1301,1301
94494,1140,2280
94495,1140,1140
94496,2583,2583
94497,1560,2583
94498,2583,2583
94499,2462,2462
94500,2280,2280
94501,2583,2583
94502,2583,2583
94503,2583,2583
94504,2522,2522
94505,10,10
94506,10,1300
94507,1140,1280
94508,1320,1320
94509,60,60
94510,2060,2060
94511,1320,1320
94512,2522,2522
94513,1560,1560
94514,1300,1280
94515,1281,40
94516,1320,1560
94517,2280,2280
94518,10,1160
94519,10,2705
94520,2403,2403
94521,1140,1140
94522,1300,1300
94523,10,1302
94524,10,2403
94525,10,2403
94526,1920,1920
94527,1140,50
94528,10,40
94529,1140,1140
94530,1160,1160
94531,2583,1302
94532,1560,1560
94533,10,2280
94534,2522,2522
94535,2583,2583
94536,1280,1281
94537,1320,1320
94538,2582,2582
94539,1160,1281
94540,40,1280
94541,50,50
94542,1560,1560
94543,2585,2585
94544,10,10
94545,2280,10
94546,2403,2403
94547,1280,1280
94548,2403,2403
94549,1281,1140
94550,2060,1560
94551,10,1300
94552,1281,2582
94553,1560,50
94554,1300,1300
94555,1140,1280
94556,1560,1560
94557,2522,2522
94558,1140,1280
94559,2522,2522
94560,2582,2585
94561,2522,2522
94562,1920,1920
94563,1920,1920
94564,1300,1300
94565,2582,1302
94566,2583,2583
94567,2583,2583
94568,2522,2522
94569,2060,2060
94570,50,50
94571,40,1281
94572,10,10
94573,2583,2583
94574,1140,1140
94575,2403,1180
94576,2583,2583
94577,10,2403
94578,2280,2280
94579,2522,2522
94580,1280,1281
94581,2522,2522
94582,1140,1140
94583,2522,2522
94584,2522,2522
94585,1302,1302
94586,2522,2522
94587,1160,1160
94588,2403,2583
94589,1560,1560
94590,2705,2705
94591,1280,1280
94592,1140,1140
94593,10,10
94594,1280,1280
94595,2705,2705
94596,10,1160
94597,1560,1560
94598,2583,1320
94599,2060,2060
94600,1560,1560
94601,50,50
94602,1302,2060
94603,2582,2582
94604,2522,2522
94605,2583,2583
94606,60,60
94607,2583,2583
94608,2280,2705
94609,1560,1560
94610,2060,1320
94611,10,1160
94612,2403,2403
94613,1920,1920
94614,2522,2522
94615,2280,10
94616,2403,2403
94617,2583,2583
94618,2522,2522
94619,2280,10
